"id","sub.species","life_cycle","country","locality","svl","r_interlimb_l","l_interlimb_l","body_h","head_l","head_w","head_h","r_lower_jaw_l","r_humerus","r_radius","r_metacarpus","r_toe_fore","r_femur","r_tibia","r_metatarsus","r_toe_hind","l_lower_jaw_l","l_humerus","l_radius","l_metacarpus","l_toe_fore","l_femur","l_tibia","l_metatarsus","l_toe_hind","tail"
"1992-2933","apuana","paedomorphic","Italy","Lago Secco. Accumoli",1.5287881917749,1.20897851727625,1.20897851727625,0.856728890382883,0.980003371583746,0.857935264719429,0.732393759822969,0.856728890382883,0.678518379040114,0.491361693834273,0.264817823009536,0.330413773349191,0.673020907128896,0.506505032404872,0.201397124320452,0.390935107103379,0.812913356642856,0.656098202012832,0.537819095073274,0.260071387985075,0.374748346010104,0.680335513414563,0.468347330412157,0.24551266781415,0.440909082065218,1.42683645380351
"1992-2934","apuana","paedomorphic","Italy","Lago Secco. Accumoli",1.52244423350632,1.19312459835446,1.19312459835446,0.833784374656479,0.969415912353981,0.862131379313037,0.73559889969818,0.802089257881733,0.643452676486187,0.518513939877887,0.257678574869184,0.40823996531185,0.676693609624867,0.519827993775719,0.276461804173244,0.445604203273598,0.798650645445269,0.740362689494244,0.460897842756548,0.209515014542631,0.0606978403536116,0.619093330626743,0.556302500767287,0.267171728403014,0.376576957056512,1.44247976906445
"1992-2931","apuana","paedomorphic","Italy","Lago Secco. Accumoli",1.64246452024212,1.31806333496276,1.31806333496276,1.00603795499732,1.0542299098634,0.986771734266245,0.854306041801081,0.928907690243953,0.832508912706236,0.686636269262293,0.3654879848909,0.511883360978874,0.795880017344075,0.661812685537261,0.394451680826216,0.506505032404872,0.913813852383717,0.815577748324267,0.628388930050311,0.382017042574868,0.503790683057181,0.826074802700826,0.589949601325708,0.41161970596323,0.530199698203082,1.61214783832649
"1992-2932","apuana","paedomorphic","Italy","Lago Secco. Accumoli",1.68331726192188,1.38560627359831,1.37894269861344,0.878521795501206,1.05037975626146,0.959518376972998,0.716837723299524,0.990338854787601,0.827369273053825,0.685741738602264,0.356025857193123,0.499687082618404,0.81424759573192,0.732393759822969,0.380211241711606,0.588831725594207,0.980003371583746,0.897627091290441,0.672097857935718,0.409933123331295,0.551449997972875,0.842609239610562,0.688419822002711,0.453318340047038,0.565847818673518,1.32715451240943
"1992-2797","apuana","paedomorphic","Italy","Lago Secco. Accumoli",1.57147590368194,1.23477029516092,1.23477029516092,0.888740960682893,0.968015713993642,0.879669205632054,0.714329759745233,0.899820502427096,0.73559889969818,0.578639209968072,0.262451089730429,0.372912002970107,0.673020907128896,0.574031267727719,0.354108439147401,0.419955748489758,0.897627091290441,0.672097857935718,0.515873843711679,0.332438459915605,0.514547752660286,0.656098202012832,0.540329474790874,0.376576957056512,0.474216264076255,1.53945249154946
"1992-2824","apuana","paedomorphic","Italy","Lago Secco. Accumoli",1.47217114669236,1.11925588927794,1.11925588927794,0.815577748324267,0.928907690243953,0.81424759573192,0.65991620006985,0.738780558484369,0.537819095073274,0.426511261364575,0.187520720836463,0.28330122870355,0.620136054973757,0.471291711058939,0.252853030979893,0.40823996531185,0.788875115775417,0.634477270160732,0.460897842756548,0.24551266781415,0.257678574869184,0.591064607026499,0.445604203273598,0.431363764158987,0.456366033129043,1.46923274250661
"1992-2823","apuana","paedomorphic","Italy","Lago Secco. Accumoli",1.52205280086882,1.20139712432045,1.19312459835446,0.945960703577569,1.02530586526477,0.876217840591642,0.751279103983342,0.840106094456758,0.667452952889954,0.472756449317212,0.212187604403958,0.344392273685111,0.666517980554881,0.426511261364575,0.235528446907549,0.287801729930226,0.812913356642856,0.644438589467838,0.515873843711679,0.262451089730429,0.423245873936808,0.642464520242121,0.556302500767287,0.264817823009536,0.413299764081252,1.47885496752866
"1992-2822","apuana","paedomorphic","Italy","Lago Secco. Accumoli",1.46805179145424,1.10243370568134,1.10243370568134,0.828015064223977,0.947433721887051,0.843855422623161,0.648360010980932,0.763427993562937,0.676693609624867,0.4983105537896,0.176091259055681,0.330413773349191,0.462397997898956,0.401400540781544,0.27415784926368,0.399673721481038,0.8109042806687,0.64738297011462,0.568201724066995,0.212187604403958,0.326335860928751,0.503790683057181,0.440909082065218,0.195899652409234,0.361727836017593,1.44310645673727
"1016799","alpestris","paedomorphic","Switzerland","Rüschelzmoos. Ins",1.66001122128933,1.33223641549144,1.33223641549144,0.888740960682893,0.968015713993642,0.939019776448666,0.617000341120899,0.854306041801081,0.82020145948564,0.650307523131936,0.348304863048161,0.403120521175818,0.741151598851785,0.648360010980932,0.431363764158987,0.523746466811564,0.860338006570994,0.744292983122676,0.591064607026499,0.367355921026019,0.431363764158987,0.763427993562937,0.6414741105041,0.359835482339888,0.501059262217751,1.54715912132742
"1016900","alpestris","paedomorphic","Switzerland","Wald (AR)",1.65369479531508,1.32592595577147,1.32592595577147,0.838219221907626,0.937016107464814,0.870988813760575,0.544068044350276,0.865696059916071,0.757396028793024,0.555094448578319,0.247973266361807,0.457881896733992,0.741151598851785,0.57287160220048,0.414973347970818,0.527629900871339,0.827369273053825,0.816241299991783,0.580924975675619,0.187520720836463,0.450249108319361,0.739572344450092,0.556302500767287,0.385606273598312,0.518513939877887,1.58726184969253
"1047562","alpestris","paedomorphic","Switzerland","Hergiswald. Kriens",1.69442969095708,1.3714373174041,1.3714373174041,0.921686475483602,0.996073654485275,0.971739590887778,0.74350976472843,0.930949031167523,0.857332496431269,0.678518379040114,0.434568904034199,0.528916700277655,0.771587480881255,0.550228353055094,0.457881896733992,0.378397900948138,0.929929560084588,0.857332496431269,0.612783856719735,0.390935107103379,0.545307116465824,0.813580988568192,0.600972895686748,0.387389826338729,0.551449997972875,1.65972609523779
"1053490","alpestris","paedomorphic","Switzerland","Auried. Kleinbösingen",1.62797998982998,1.30341207059674,1.30341207059674,0.948412965778601,0.90848501887865,0.970346876230093,0.729974285699556,0.826074802700826,0.691081492122968,0.544068044350276,0.394451680826216,0.421603926869831,0.666517980554881,0.531478917042255,0.399673721481038,0.47567118832443,0.738780558484369,0.740362689494244,0.505149978319906,0.328379603438738,0.453318340047038,0.69810054562339,0.450249108319361,0.322219294733919,0.468347330412157,1.56062387454993
"8773-1","alpestris","paedomorphic","Switzerland","Lago Antilone.  Alpi Lepontime. Schweiz",1.58331215198308,1.2417954312952,1.24204423936955,0.79657433321043,0.934498451243568,0.797267540830716,0.569373909615046,0.872738827472669,0.697229342759718,0.569373909615046,0.209515014542631,0.209515014542631,0.59659709562646,0.506505032404872,0.181843587944773,0.3654879848909,0.836324115706752,0.671172842715083,0.531478917042255,0.152288344383056,0.342422680822206,0.639486489268586,0.558708570533166,0.230448921378274,0.350248018334163,1.50188049375506
"8866-1","alpestris","paedomorphic","Bosnia","Jezero b.Trnovo.  Bosnien. Jugoslawien",1.69284691927723,1.36097188372594,1.35160307241913,0.910090545594068,1.10585067438514,1.04532297878666,0.812913356642856,0.983175072037813,0.69284691927723,0.599883072073688,0.285557309007774,0.359835482339888,0.775246259740236,0.653212513775344,0.342422680822206,0.503790683057181,0.971739590887778,0.750508394851346,0.671172842715083,0.359835482339888,0.527629900871339,0.7481880270062,0.653212513775344,0.367355921026019,0.535294120042771,1.58138068870999
"8866-2","alpestris","paedomorphic","Bosnia","Jezero b.Trnovo.  Bosnien. Jugoslawien",1.63215348351063,1.28780172993023,1.28555730900777,0.919078092376074,1.08600370561838,0.961421094066448,0.77451696572855,0.917505509552547,0.76715586608218,0.672097857935718,0.178976947293169,0.544068044350276,0.732393759822969,0.534026106056135,0.342422680822206,0.530199698203082,0.91803033678488,0.724275869600789,0.532754378992498,0.250420002308894,0.510545010206612,0.696356388733332,0.57287160220048,0.397940008672038,0.523746466811564,1.55846856252379
"8866-3","alpestris","paedomorphic","Bosnia","Jezero b.Trnovo.  Bosnien. Jugoslawien",1.66454796224655,1.32014628611105,1.32014628611105,0.879095879500073,1.07188200730613,1.00817418400643,0.785329835010767,0.929418925714293,0.711807229041191,0.577491799837225,0.133538908370218,0.334453751150931,0.687528961214634,0.531478917042255,0.238046103128795,0.456366033129043,0.937016107464814,0.698970004336019,0.592176757395867,0.146128035678238,0.392696953259666,0.740362689494244,0.519827993775719,0.201397124320452,0.399673721481038,1.60552052343747
"8866-4","alpestris","paedomorphic","Bosnia","Jezero b.Trnovo.  Bosnien. Jugoslawien",1.66829271044822,1.31618009889345,1.31618009889345,0.936513742478893,1.01157044359728,0.974511692737328,0.667452952889954,0.990782691803138,0.802773725291976,0.619093330626743,0.324282455297693,0.47567118832443,0.79448804665917,0.631443769013172,0.414973347970818,0.434568904034199,0.965671971220107,0.788875115775417,0.665580991017953,0.414973347970818,0.511883360978874,0.786041210242554,0.629409599102719,0.414973347970818,0.399673721481038,1.58827170684233
"8866-5","alpestris","paedomorphic","Bosnia","Jezero b.Trnovo.  Bosnien. Jugoslawien",1.63818964019084,1.23477029516092,1.24477176149529,0.884795363948981,1.08600370561838,0.990338854787601,0.712649701627211,0.93601079571521,0.733999286538387,0.559906625036113,0.447158031342219,0.491361693834273,0.761175813155731,0.591064607026499,0.357934847000454,0.477121254719662,0.918554530550273,0.69284691927723,0.575187844927661,0.328379603438738,0.575187844927661,0.753583058892907,0.532754378992498,0.3654879848909,0.463892988985907,1.5398285583779
"8866-6","alpestris","paedomorphic","Bosnia","Jezero b.Trnovo.  Bosnien. Jugoslawien",1.62757066418054,1.24551266781415,1.24551266781415,0.860936620700094,1.04099769242349,0.942504106168081,0.720985744153739,0.923244018630276,0.755874855672491,0.576341350205793,0.27415784926368,0.392696953259666,0.816241299991783,0.620136054973757,0.338456493604605,0.503790683057181,0.919601023784111,0.720159303405957,0.57287160220048,0.324282455297693,0.436162647040756,0.793790384690819,0.544068044350276,0.348304863048161,0.574031267727719,1.55108386518578
"8866-7","alpestris","paedomorphic","Bosnia","Jezero b.Trnovo.  Bosnien. Jugoslawien",1.65272969606925,1.30449052777349,1.29490691060519,0.873901597864461,1.02118929906994,0.968482948553935,0.770852011642144,0.963787827345555,0.777426822389311,0.59659709562646,0.322219294733919,0.491361693834273,0.791690649020118,0.639486489268586,0.376576957056512,0.496929648073215,0.93601079571521,0.790988475088816,0.569373909615046,0.264817823009536,0.421603926869831,0.770852011642144,0.634477270160732,0.361727836017593,0.597695185925512,1.52231379515667
"8866-8","alpestris","paedomorphic","Bosnia","Jezero b.Trnovo.  Bosnien. Jugoslawien",1.6698745024898,1.31069331234336,1.31069331234336,0.919601023784111,1.10414555055401,0.963787827345555,0.776701183988411,0.959041392321094,0.775974331129369,0.672097857935718,0.298853076409707,0.298853076409707,0.792391689498254,0.653212513775344,0.332438459915605,0.514547752660286,0.952792443044092,0.806179973983887,0.690196080028514,0.278753600952829,0.193124598354462,0.740362689494244,0.549003262025788,0.383815365980431,0.471291711058939,1.59273176639396
"8866-9","alpestris","paedomorphic","Bosnia","Jezero b.Trnovo.  Bosnien. Jugoslawien",1.68547301972276,1.29972515397564,1.29972515397564,0.929418925714293,1.07445071895459,1.05153839051533,0.752048447819439,0.985426474083002,0.64640372622307,0.681241237375587,0.294466226161593,0.518513939877887,0.769377326076139,0.626340367375042,0.342422680822206,0.591064607026499,0.99519629159718,0.768638101247614,0.65417654187796,0.359835482339888,0.491361693834273,0.722633922533812,0.612783856719735,0.380211241711606,0.541579243946581,1.59361830812954
"6278","alpestris","metamorphic","Bosnia","BIH > Südl. Sarajevo < Seen der Trescavica",1.62407573114568,1.26410915630581,1.27044590801796,0.81424759573192,0.9698816437465,0.896526217489555,0.627365856592733,0.93801909747621,0.667452952889954,0.584331224367531,0.298853076409707,0.394451680826216,0.69284691927723,0.574031267727719,0.269512944217916,0.380211241711606,0.917505509552547,0.684845361644412,0.534026106056135,0.167317334748176,0.44870631990508,0.68930885912362,0.549003262025788,0.338456493604605,0.403120521175818,1.51027684441735
"6275","alpestris","metamorphic","Bosnia","BIH > Südl. Sarajevo < Seen der Trescavica",1.58399179919832,1.23954972084047,1.24797326636181,0.725094521081469,0.940516484932567,0.866877814337499,0.56702636615906,0.888740960682893,0.753583058892907,0.612783856719735,0.340444114840118,0.468347330412157,0.655138434811382,0.546542663478131,0.431363764158987,0.505149978319906,0.886490725172482,0.732393759822969,0.530199698203082,0.294466226161593,0.369215857410143,0.681241237375587,0.640481436970422,0.298853076409707,0.515873843711679,1.43759203225396
"6279","alpestris","metamorphic","Bosnia","BIH > Südl. Sarajevo < Seen der Trescavica",1.55786796156802,1.22659990520736,1.18610837981321,0.741939077729199,0.959041392321094,0.869231719730976,0.540329474790874,0.924279286061882,0.788168371141168,0.614897216033135,0.230448921378274,0.431363764158987,0.695481676490197,0.569373909615046,0.378397900948138,0.453318340047038,0.899820502427096,0.754348335711019,0.544068044350276,0.247973266361807,0.394451680826216,0.763427993562937,0.547774705387823,0.447158031342219,0.436162647040756,1.45712462630341
"6277","alpestris","metamorphic","Bosnia","BIH > Südl. Sarajevo < Seen der Trescavica",1.54032947479087,1.15563963375978,1.14426277376199,0.719331286983727,0.911690158753861,0.836324115706752,0.521138083704036,0.877946951629188,0.684845361644412,0.574031267727719,0.326335860928751,0.387389826338729,0.733999286538387,0.582063362911709,0.235528446907549,0.387389826338729,0.857935264719429,0.592176757395867,0.505149978319906,0.292256071356476,0.378397900948138,0.615950051656401,0.431363764158987,0.146128035678238,0.505149978319906,1.43071988786328
"2409-084","apuana","metamorphic","Italy","Castello di Serravalle à25Km. Ouest Sud-Ouestde Bologne",1.71642073384655,1.40976410426635,1.43023635341151,0.86391737695786,1.00603795499732,0.916980047320382,0.684845361644412,0.942008053022313,0.789580712164425,0.650307523131936,0.369215857410143,0.517195897949974,0.775974331129369,0.619093330626743,0.505149978319906,0.561101383649056,0.977723605288848,0.787460474518415,0.621176281775035,0.371067862271736,0.540329474790874,0.797959643737196,0.671172842715083,0.429752280002408,0.509202522331103,1.60140806053468
"2409-085","apuana","metamorphic","Italy","Castello di Serravalle à25Km. Ouest Sud-Ouestde Bologne",1.6667051361199,1.33505651943909,1.32776748990273,0.808210972924222,0.972665592266111,0.924279286061882,0.690196080028514,0.939019776448666,0.775974331129369,0.637489729512511,0.356025857193123,0.549003262025788,0.733999286538387,0.600972895686748,0.423245873936808,0.633468455579587,0.910624404889201,0.787460474518415,0.621176281775035,0.442479769064449,0.584331224367531,0.749736315569061,0.614897216033135,0.457881896733992,0.578639209968072,1.51838231554534
"2409-086","apuana","metamorphic","Italy","Castello di Serravalle à25Km. Ouest Sud-Ouestde Bologne",1.62541535215441,1.27392678010053,1.29797924415936,0.79657433321043,0.923244018630276,0.865696059916071,0.620136054973757,0.929418925714293,0.716003343634799,0.591064607026499,0.423245873936808,0.513217600067939,0.670245853074124,0.553883026643874,0.40823996531185,0.561101383649056,0.888179493918325,0.710117365111816,0.54282542695918,0.456366033129043,0.252853030979893,0.690196080028514,0.539076098792777,0.421603926869831,0.571708831808688,1.47625179600703
"2409-087","apuana","metamorphic","Italy","Castello di Serravalle à25Km. Ouest Sud-Ouestde Bologne",1.65030752313194,1.30899102900016,1.30899102900016,0.786041210242554,0.979092900638326,0.881384656770573,0.564666064252089,0.942504106168081,0.800029359244134,0.587710965018911,0.436162647040756,0.595496221825574,0.72916478969277,0.595496221825574,0.432969290874406,0.598790506763115,0.917505509552547,0.777426822389311,0.591064607026499,0.460897842756548,0.612783856719735,0.744292983122676,0.625312450961674,0.450249108319361,0.635483746814912,1.54257647626053
"2409-088","apuana","metamorphic","Italy","Castello di Serravalle à25Km. Ouest Sud-Ouestde Bologne",1.59933713299249,1.24154648059655,1.23704079137919,0.7481880270062,0.924795995797912,0.840106094456758,0.552668216112193,0.918554530550273,0.712649701627211,0.577491799837225,0.442479769064449,0.523746466811564,0.665580991017953,0.57287160220048,0.447158031342219,0.568201724066995,0.89209460269048,0.709269960975831,0.534026106056135,0.397940008672038,0.550228353055094,0.755874855672491,0.612783856719735,0.416640507338281,0.565847818673518,1.44059426183983
"2409-089","apuana","metamorphic","Italy","Castello di Serravalle à25Km. Ouest Sud-Ouestde Bologne",1.63032615480395,1.27114431794908,1.27114431794908,0.767897616018091,0.973127853599699,0.873320601815399,0.57978359661681,0.947433721887051,0.773786444981194,0.628388930050311,0.421603926869831,0.495544337546448,0.73319726510657,0.594392550375427,0.432969290874406,0.518513939877887,0.913813852383717,0.748962861256161,0.545307116465824,0.431363764158987,0.568201724066995,0.733999286538387,0.576341350205793,0.44870631990508,0.52244423350632,1.50379068305718
"2409-090","apuana","metamorphic","Italy","Castello di Serravalle à25Km. Ouest Sud-Ouestde Bologne",1.58591171031943,1.23879856271392,1.23879856271392,0.757396028793024,0.923244018630276,0.840106094456758,0.505149978319906,0.939519252618618,0.710117365111816,0.588831725594207,0.372912002970107,0.456366033129043,0.684845361644412,0.578639209968072,0.40823996531185,0.468347330412157,0.865696059916071,0.713490543093943,0.527629900871339,0.394451680826216,0.45178643552429,0.707570176097936,0.588831725594207,0.44870631990508,0.517195897949974,1.32654066851656
"15370","apuana","metamorphic","Italy","lac de ninfa. apennines. italy",1.66304097489397,1.34849957028384,1.34849957028384,0.8555191556678,0.998259338423699,0.935507265824713,0.682145076373832,0.935507265824713,0.749736315569061,0.643452676486187,0.322219294733919,0.409933123331295,0.739572344450092,0.557507201905658,0.328379603438738,0.45484486000851,0.903089986991944,0.760422483423212,0.555094448578319,0.287801729930226,0.440909082065218,0.741151598851785,0.530199698203082,0.33645973384853,0.531478917042255,1.56831908509511
"14020","apuana","metamorphic","Italy","Laghetto dei Bagni. monte Cimone. Modena. Italia",1.63748972951251,1.27669152884504,1.29666519026153,0.826074802700826,0.966141732739033,0.854913022307856,0.681241237375587,0.877946951629188,0.7481880270062,0.57978359661681,0.342422680822206,0.474216264076255,0.710963118995276,0.6232492903979,0.406540180433955,0.505149978319906,0.876794976200701,0.76715586608218,0.568201724066995,0.342422680822206,0.505149978319906,0.717670503002262,0.559906625036113,0.334453751150931,0.534026106056135,1.46149852678302
"14019","apuana","metamorphic","Italy","Laghetto dei Bagni. monte Cimone. Modena. Italia",1.62262842612933,1.29841638006129,1.29841638006129,0.813580988568192,0.967547976218862,0.876794976200701,0.6232492903979,0.864511081058392,0.750508394851346,0.622214022966295,0.338456493604605,0.442479769064449,0.726727209026572,0.617000341120899,0.399673721481038,0.518513939877887,0.887617300335736,0.725094521081469,0.514547752660286,0.397940008672038,0.471291711058939,0.69196510276736,0.563481085394411,0.363611979892144,0.531478917042255,1.48572142648158
"20526","apuana","metamorphic","Italy","Laghetto dei Bagni. monte Cimone. Modena. Italia",1.6730209071289,1.32797162362301,1.33445375115093,0.852479993636856,0.977723605288848,0.90848501887865,0.650307523131936,0.8819549713396,0.75815462196739,0.582063362911709,0.363611979892144,0.453318340047038,0.761927838420529,0.6232492903979,0.431363764158987,0.570542939881898,0.885361220031512,0.819543935541869,0.660865478003869,0.419955748489758,0.511883360978874,0.730782275666389,0.59659709562646,0.389166084364532,0.519827993775719,1.54369563230924
"14018","apuana","metamorphic","Italy","Laghetto dei Bagni. monte Cimone. Modena. Italia",1.63908787108374,1.28352736486169,1.28352736486169,0.811575005870593,0.992553517832136,0.872738827472669,0.672097857935718,0.910624404889201,0.767897616018091,0.553883026643874,0.252853030979893,0.494154594018443,0.718501688867274,0.662757831681574,0.374748346010104,0.527629900871339,0.896526217489555,0.754348335711019,0.57978359661681,0.290034611362518,0.491361693834273,0.765668554759014,0.552668216112193,0.326335860928751,0.530199698203082,1.48628876096057
"1992-2926","apuana","paedomorphic","Italy","Lago della Selva",1.5194341949137,1.17026171539496,1.17026171539496,0.816241299991783,0.916980047320382,0.819543935541869,0.656098202012832,0.812244696800369,0.723455672035186,0.521138083704036,0.267171728403014,0.390935107103379,0.643452676486187,0.474216264076255,0.264817823009536,0.290034611362518,0.810232517995084,0.730782275666389,0.4983105537896,0.190331698170291,0.322219294733919,0.690196080028514,0.547774705387823,0.290034611362518,0.385606273598312,1.46389298898591
"915-005","alpestris","metamorphic","Switzerland","Lac Noir",1.63738965012921,1.30792370361188,1.29534714833362,0.79657433321043,0.971275848738105,0.894316062684438,0.626340367375042,0.934498451243568,0.730782275666389,0.575187844927661,0.474216264076255,0.556302500767287,0.749736315569061,0.576341350205793,0.469822015978163,0.514547752660286,0.891537457672564,0.760422483423212,0.575187844927661,0.40823996531185,0.503790683057181,0.770115294787102,0.570542939881898,0.472756449317212,0.530199698203082,1.46089784275655
"915-001","alpestris","metamorphic","Switzerland","La Ferrière",1.71163853823235,1.34772021703404,1.35793484700045,0.858537197569639,1.01494034979294,0.942008053022313,0.65417654187796,0.9698816437465,0.800717078282385,0.65991620006985,0.472756449317212,0.568201724066995,0.792391689498254,0.69196510276736,0.501059262217751,0.589949601325708,0.946943270697825,0.76715586608218,0.625312450961674,0.440909082065218,0.568201724066995,0.802773725291976,0.593286067020457,0.477121254719662,0.57978359661681,1.58319877396862
"741-028a","alpestris","metamorphic","Switzerland","Pinchat",1.65619406217919,1.33324569896196,1.32489949705231,0.887617300335736,0.966141732739033,0.916980047320382,0.649334858712142,0.951337518795918,0.731588765186739,0.595496221825574,0.41161970596323,0.450249108319361,0.707570176097936,0.643452676486187,0.502427119984433,0.569373909615046,0.920645001406788,0.730782275666389,0.633468455579587,0.397940008672038,0.502427119984433,0.678518379040114,0.643452676486187,0.434568904034199,0.580924975675619,1.49540556314619
"877-087n","alpestris","metamorphic","Switzerland","Sta.Maria. Val Muster",1.7718813201901,1.47712125471966,1.47712125471966,0.852479993636856,1.01661554755718,0.983626287124535,0.716837723299524,0.998259338423699,0.766412847112399,0.658964842664435,0.413299764081252,0.591064607026499,0.809559714635268,0.672097857935718,0.514547752660286,0.571708831808688,0.9804578922761,0.802773725291976,0.64640372622307,0.477121254719662,0.583198773968623,0.807535028068853,0.716003343634799,0.54282542695918,0.569373909615046,1.65867902858245
"1119-054","alpestris","metamorphic","Switzerland","La Croue. Arzier",1.75838194177468,1.44669246637153,1.44669246637153,0.900913067737669,1.03019478535675,1.01283722470517,0.693726948923647,0.975891136401793,0.843855422623161,0.715167357848458,0.505149978319906,0.436162647040756,0.800029359244134,0.652246341003323,0.510545010206612,0.530199698203082,0.977723605288848,0.799340549453582,0.673941998634088,0.431363764158987,0.495544337546448,0.80413943233535,0.660865478003869,0.517195897949974,0.517195897949974,1.62148786458063
